Fecha;FONDO A;FONDO B;FONDO C;FONDO D;FONDO E
04-06-2019;42.343,47;38.839,31;82.078,91;33.797,20;69.915,23
05-06-2019;42.257,91;38.782,22;81.971,29;33.793,25;69.973,54
06-06-2019;42.105,69;38.696,65;81.997,95;33.860,45;70.162,11
07-06-2019;42.067,52;38.672,12;82.002,94;33.894,56;70.235,09
08-06-2019;42.067,52;38.672,12;82.002,94;33.894,56;70.235,09
09-06-2019;42.067,52;38.672,12;82.002,94;33.894,56;70.235,09
10-06-2019;42.246,02;38.826,93;82.366,29;34.055,15;70.502,14
11-06-2019;42.793,59;39.310,14;83.546,98;34.536,47;71.296,70
12-06-2019;42.964,02;39.476,26;83.898,32;34.663,25;71.467,76
13-06-2019;42.858,31;39.421,32;83.867,61;34.677,38;71.514,97
14-06-2019;42.943,64;39.472,08;83.929,03;34.696,73;71.543,09
15-06-2019;42.943,64;39.472,08;83.929,03;34.696,73;71.543,09
16-06-2019;42.943,64;39.472,08;83.929,03;34.696,73;71.543,09
17-06-2019;42.847,13;39.383,12;83.740,56;34.617,64;71.400,62
18-06-2019;42.816,77;39.359,00;83.708,78;34.611,80;71.400,95
19-06-2019;43.082,66;39.552,44;84.022,72;34.710,01;71.504,57
20-06-2019;43.216,86;39.649,29;84.192,27;34.756,35;71.541,10
21-06-2019;43.184,22;39.674,93;84.358,47;34.858,49;71.735,47
22-06-2019;43.184,22;39.674,93;84.358,47;34.858,49;71.735,47
23-06-2019;43.184,22;39.674,93;84.358,47;34.858,49;71.735,47
24-06-2019;43.123,68;39.648,22;84.351,62;34.869,55;71.764,01
25-06-2019;43.088,80;39.628,88;84.309,96;34.847,77;71.731,03
26-06-2019;42.754,13;39.398,08;83.965,41;34.755,19;71.647,12
27-06-2019;42.853,01;39.425,86;83.846,30;34.659,19;71.387,12
28-06-2019;42.954,62;39.497,16;83.948,45;34.677,20;71.400,21
29-06-2019;42.954,62;39.497,16;83.948,45;34.677,20;71.400,21
30-06-2019;42.954,62;39.497,16;83.948,45;34.677,20;71.400,21
01-07-2019;43.050,87;39.579,96;84.158,26;34.764,01;71.551,20
02-07-2019;43.272,26;39.715,62;84.337,97;34.789,72;71.524,58
03-07-2019;43.392,97;39.814,28;84.539,43;34.859,17;71.629,06
04-07-2019;43.448,11;39.856,42;84.643,97;34.917,51;71.720,70
05-07-2019;43.423,30;39.851,69;84.669,08;34.940,80;71.771,35
06-07-2019;43.423,30;39.851,69;84.669,08;34.940,80;71.771,35
07-07-2019;43.423,30;39.851,69;84.669,08;34.940,80;71.771,35
08-07-2019;43.594,50;39.941,70;84.702,79;34.911,51;71.640,76
09-07-2019;43.532,78;39.887,17;84.645,39;34.918,63;71.669,55
10-07-2019;43.559,34;39.911,70;84.695,15;34.946,54;71.715,69
11-07-2019;43.595,32;39.953,09;84.831,38;35.024,79;71.867,32
12-07-2019;43.590,65;39.965,21;84.870,57;35.047,21;71.913,32
13-07-2019;43.590,65;39.965,21;84.870,57;35.047,21;71.913,32
14-07-2019;43.590,65;39.965,21;84.870,57;35.047,21;71.913,32
15-07-2019;43.480,69;39.887,80;84.736,44;35.018,14;71.916,32
16-07-2019;43.480,69;39.887,80;84.736,44;35.018,14;71.916,32
17-07-2019;43.443,08;39.881,37;84.778,51;35.032,72;71.961,79
18-07-2019;43.422,44;39.891,49;84.910,26;35.114,44;72.114,29
19-07-2019;43.466,56;39.934,89;85.047,93;35.193,58;72.292,48
20-07-2019;43.466,56;39.934,89;85.047,93;35.193,58;72.292,48
21-07-2019;43.466,56;39.934,89;85.047,93;35.193,58;72.292,48
22-07-2019;43.584,21;40.059,36;85.465,40;35.387,96;72.665,61
23-07-2019;43.650,37;40.128,82;85.689,90;35.500,79;72.867,88
24-07-2019;43.825,45;40.276,77;86.052,18;35.660,36;73.137,18
25-07-2019;43.901,83;40.356,59;86.308,96;35.794,92;73.378,43
26-07-2019;43.946,93;40.399,79;86.435,27;35.829,02;73.429,17
27-07-2019;43.946,93;40.399,79;86.435,27;35.829,02;73.429,17
28-07-2019;43.946,93;40.399,79;86.435,27;35.829,02;73.429,17
29-07-2019;44.081,55;40.498,08;86.570,19;35.884,62;73.538,60
30-07-2019;44.058,43;40.484,91;86.629,49;35.929,68;73.627,52
31-07-2019;44.052,40;40.491,37;86.645,07;35.951,94;73.683,48
01-08-2019;43.908,31;40.424,91;86.738,45;36.027,01;73.852,37
02-08-2019;43.773,44;40.355,07;86.694,33;36.030,28;73.917,65
03-08-2019;43.773,44;40.355,07;86.694,33;36.030,28;73.917,65
04-08-2019;43.773,44;40.355,07;86.694,33;36.030,28;73.917,65
05-08-2019;43.518,79;40.188,30;86.580,30;36.094,95;74.154,92
06-08-2019;43.033,08;39.895,20;86.488,83;36.197,90;74.496,24
07-08-2019;42.965,52;39.854,94;86.440,94;36.221,61;74.586,93
08-08-2019;43.083,02;39.978,52;86.849,59;36.413,58;74.925,98
09-08-2019;43.262,47;40.117,36;86.929,64;36.400,66;74.881,12
10-08-2019;43.262,47;40.117,36;86.929,64;36.400,66;74.881,12
11-08-2019;43.262,47;40.117,36;86.929,64;36.400,66;74.881,12
12-08-2019;43.248,91;40.117,36;86.998,16;36.428,32;74.944,49
13-08-2019;42.959,37;39.923,69;86.755,86;36.373,12;74.965,09
14-08-2019;42.686,93;39.730,05;86.364,75;36.285,07;74.924,49
15-08-2019;42.686,93;39.730,05;86.364,75;36.285,07;74.924,49
16-08-2019;42.242,08;39.450,67;86.122,49;36.255,26;75.021,95
17-08-2019;42.242,08;39.450,67;86.122,49;36.255,26;75.021,95
18-08-2019;42.242,08;39.450,67;86.122,49;36.255,26;75.021,95
19-08-2019;42.506,85;39.652,90;86.414,22;36.347,91;75.169,47
20-08-2019;42.795,39;39.853,54;86.705,84;36.409,25;75.266,98
21-08-2019;42.707,28;39.786,73;86.662,64;36.403,62;75.249,20
22-08-2019;42.844,71;39.910,42;86.926,77;36.513,59;75.401,65
23-08-2019;42.819,82;39.875,17;86.889,45;36.499,39;75.372,64
24-08-2019;42.819,82;39.875,17;86.889,45;36.499,39;75.372,64
25-08-2019;42.819,82;39.875,17;86.889,45;36.499,39;75.372,64
26-08-2019;42.531,95;39.701,14;86.778,21;36.498,99;75.424,21
27-08-2019;42.496,45;39.658,91;86.648,18;36.465,90;75.392,11
28-08-2019;42.577,00;39.734,08;86.811,54;36.517,53;75.488,69
29-08-2019;42.699,79;39.812,60;86.929,73;36.564,88;75.548,35
30-08-2019;42.893,69;39.961,33;87.109,05;36.594,78;75.582,26
31-08-2019;42.893,69;39.961,33;87.109,05;36.594,78;75.582,26
01-09-2019;42.893,69;39.961,33;87.109,05;36.594,78;75.582,26
02-09-2019;43.167,99;40.151,29;87.329,33;36.601,35;75.501,60
03-09-2019;43.289,84;40.227,72;87.415,98;36.610,02;75.477,61
04-09-2019;43.131,83;40.123,70;87.433,82;36.674,12;75.644,58
05-09-2019;43.476,68;40.420,01;88.109,29;36.957,71;76.102,30
06-09-2019;43.624,74;40.525,34;88.199,70;36.947,71;76.049,99
07-09-2019;43.624,74;40.525,34;88.199,70;36.947,71;76.049,99
08-09-2019;43.624,74;40.525,34;88.199,70;36.947,71;76.049,99
09-09-2019;43.527,30;40.453,95;88.075,63;36.920,52;76.027,27
10-09-2019;43.701,06;40.570,96;88.163,09;36.898,62;75.949,94
11-09-2019;43.739,01;40.575,47;88.093,89;36.855,74;75.884,63
12-09-2019;43.990,08;40.704,78;88.065,30;36.743,44;75.571,58
13-09-2019;44.104,49;40.805,02;88.236,39;36.792,75;75.621,23
14-09-2019;44.104,49;40.805,02;88.236,39;36.792,75;75.621,23
15-09-2019;44.104,49;40.805,02;88.236,39;36.792,75;75.621,23
16-09-2019;44.024,64;40.719,91;87.936,50;36.635,30;75.359,73
17-09-2019;44.043,40;40.717,35;87.873,62;36.579,44;75.251,32
18-09-2019;44.043,40;40.717,35;87.873,62;36.579,44;75.251,32
19-09-2019;44.043,40;40.717,35;87.873,62;36.579,44;75.251,32
20-09-2019;44.043,40;40.717,35;87.873,62;36.579,44;75.251,32
21-09-2019;44.043,40;40.717,35;87.873,62;36.579,44;75.251,32
22-09-2019;44.043,40;40.717,35;87.873,62;36.579,44;75.251,32
23-09-2019;44.343,17;40.934,74;88.246,31;36.656,17;75.295,99
24-09-2019;44.552,55;41.083,40;88.453,68;36.709,42;75.365,70
25-09-2019;44.426,91;41.007,84;88.463,13;36.757,42;75.493,23
26-09-2019;44.430,80;41.010,11;88.422,50;36.767,43;75.536,00
27-09-2019;44.538,62;41.076,37;88.448,86;36.727,08;75.433,60
28-09-2019;44.538,62;41.076,37;88.448,86;36.727,08;75.433,60
29-09-2019;44.538,62;41.076,37;88.448,86;36.727,08;75.433,60
30-09-2019;44.720,05;41.194,29;88.622,83;36.772,23;75.510,92
01-10-2019;44.699,55;41.159,20;88.555,28;36.758,48;75.497,97
02-10-2019;44.567,67;41.035,23;88.415,26;36.704,83;75.386,72
03-10-2019;44.167,37;40.773,90;88.142,38;36.685,16;75.451,24
04-10-2019;43.896,88;40.642,70;88.131,28;36.802,14;75.778,18
05-10-2019;43.896,88;40.642,70;88.131,28;36.802,14;75.778,18
06-10-2019;43.896,88;40.642,70;88.131,28;36.802,14;75.778,18
07-10-2019;43.946,40;40.709,53;88.288,55;36.889,07;75.946,39
08-10-2019;43.965,87;40.744,20;88.435,35;36.942,58;76.048,71
09-10-2019;44.026,38;40.786,75;88.566,96;36.977,30;76.079,86
10-10-2019;44.233,07;40.959,73;88.879,13;37.098,71;76.276,81
11-10-2019;44.196,53;40.922,57;88.704,40;37.006,03;76.101,96
12-10-2019;44.196,53;40.922,57;88.704,40;37.006,03;76.101,96
13-10-2019;44.196,53;40.922,57;88.704,40;37.006,03;76.101,96
14-10-2019;44.377,07;41.030,16;88.712,70;36.925,58;75.890,95
15-10-2019;44.382,50;41.038,73;88.689,98;36.889,71;75.804,61
16-10-2019;44.707,63;41.239,35;88.953,22;36.925,78;75.792,62
17-10-2019;44.939,27;41.378,59;89.105,41;36.907,84;75.689,04
18-10-2019;44.861,73;41.260,62;88.468,25;36.537,30;74.984,65
19-10-2019;44.861,73;41.260,62;88.468,25;36.537,30;74.984,65
20-10-2019;44.861,73;41.260,62;88.468,25;36.537,30;74.984,65
21-10-2019;44.686,50;41.097,24;88.076,46;36.361,55;74.641,57
22-10-2019;45.021,51;41.214,36;88.034,54;36.245,13;74.213,66
23-10-2019;45.162,03;41.206,12;87.626,37;35.951,14;73.444,03
24-10-2019;45.093,44;41.114,76;87.448,02;35.896,43;73.272,70
25-10-2019;45.070,84;41.145,21;87.616,41;36.018,99;73.592,96
26-10-2019;45.070,84;41.145,21;87.616,41;36.018,99;73.592,96
27-10-2019;45.070,84;41.145,21;87.616,41;36.018,99;73.592,96
28-10-2019;45.249,81;41.270,47;87.795,72;36.054,84;73.596,59
29-10-2019;45.387,54;41.336,59;87.709,89;35.927,56;73.276,05
30-10-2019;45.347,41;41.254,27;87.430,89;35.763,57;72.946,07
31-10-2019;45.347,41;41.254,27;87.430,89;35.763,57;72.946,07
01-11-2019;45.347,41;41.254,27;87.430,89;35.763,57;72.946,07
02-11-2019;45.347,41;41.254,27;87.430,89;35.763,57;72.946,07
03-11-2019;45.347,41;41.254,27;87.430,89;35.763,57;72.946,07
04-11-2019;45.679,59;41.386,05;87.486,30;35.690,94;72.647,93
05-11-2019;46.139,05;41.665,96;87.701,05;35.629,90;72.338,32
06-11-2019;46.466,08;41.825,02;87.868,00;35.618,60;72.138,63
07-11-2019;46.136,43;41.580,26;87.559,20;35.571,42;72.175,08
08-11-2019;46.136,28;41.588,47;87.650,09;35.627,97;72.290,00
09-11-2019;46.136,28;41.588,47;87.650,09;35.627,97;72.290,00
10-11-2019;46.136,28;41.588,47;87.650,09;35.627,97;72.290,00
11-11-2019;46.292,24;41.748,53;88.011,35;35.786,59;72.657,33
12-11-2019;46.464,90;41.836,35;88.152,81;35.815,31;72.638,30
13-11-2019;47.433,51;42.344,97;88.423,89;35.603,48;71.838,48
14-11-2019;47.548,88;42.212,31;87.470,76;35.003,91;70.583,74
15-11-2019;47.831,13;41.852,95;85.458,18;33.710,53;67.651,67
16-11-2019;47.831,13;41.852,95;85.458,18;33.710,53;67.651,67
17-11-2019;47.831,13;41.852,95;85.458,18;33.710,53;67.651,67
18-11-2019;47.716,93;42.282,82;87.461,37;34.897,27;70.404,49
19-11-2019;47.411,95;42.163,66;87.538,20;35.022,33;70.849,17
20-11-2019;47.843,97;42.497,18;88.087,16;35.182,42;70.964,68
21-11-2019;48.301,39;42.762,89;88.292,13;35.114,10;70.694,74
22-11-2019;48.102,43;42.623,05;88.179,07;35.115,27;70.678,96
23-11-2019;48.102,43;42.623,05;88.179,07;35.115,27;70.678,96
24-11-2019;48.102,43;42.623,05;88.179,07;35.115,27;70.678,96
25-11-2019;48.186,25;42.679,90;88.288,96;35.165,34;70.773,66
26-11-2019;48.144,77;42.666,58;88.340,87;35.212,45;70.903,45
27-11-2019;48.045,50;42.588,21;88.300,79;35.253,89;71.043,20
28-11-2019;48.712,75;43.022,14;88.901,28;35.353,86;71.020,32
29-11-2019;49.550,93;43.539,56;89.492,60;35.392,93;70.834,94
30-11-2019;49.550,93;43.539,56;89.492,60;35.392,93;70.834,94
01-12-2019;49.550,93;43.539,56;89.492,60;35.392,93;70.834,94
02-12-2019;48.684,22;42.937,64;88.571,76;35.170,71;70.700,61
03-12-2019;48.280,91;42.618,98;88.006,66;34.967,42;70.314,73
04-12-2019;48.024,21;42.436,04;87.653,42;34.854,50;70.180,77
05-12-2019;48.037,87;42.442,95;87.594,06;34.799,64;70.094,87
06-12-2019;47.829,88;42.320,57;87.277,47;34.671,54;69.971,13
07-12-2019;47.829,88;42.320,57;87.277,47;34.671,54;69.971,13
08-12-2019;47.829,88;42.320,57;87.277,47;34.671,54;69.971,13
09-12-2019;47.880,76;42.375,90;87.395,26;34.744,53;70.140,34
10-12-2019;47.532,51;42.155,10;87.149,27;34.710,15;70.165,02
11-12-2019;47.817,08;42.364,13;87.491,61;34.806,97;70.285,48
12-12-2019;47.822,14;42.412,18;87.768,96;34.963,84;70.588,63
13-12-2019;47.976,79;42.546,19;88.115,18;35.135,63;70.929,47
14-12-2019;47.976,79;42.546,19;88.115,18;35.135,63;70.929,47
15-12-2019;47.976,79;42.546,19;88.115,18;35.135,63;70.929,47
16-12-2019;48.275,72;42.817,78;88.805,95;35.399,48;71.392,28
17-12-2019;48.247,23;42.867,71;89.257,98;35.730,20;72.048,74
18-12-2019;48.065,56;42.829,68;89.621,59;36.045,66;72.788,21
19-12-2019;47.806,88;42.663,09;89.400,77;36.038,30;72.790,14
20-12-2019;47.815,90;42.697,09;89.413,32;36.061,52;72.776,28
21-12-2019;47.815,90;42.697,09;89.413,32;36.061,52;72.776,28
22-12-2019;47.815,90;42.697,09;89.413,32;36.061,52;72.776,28
23-12-2019;47.748,44;42.643,56;89.254,24;36.001,08;72.696,08
24-12-2019;47.982,88;42.788,70;89.448,01;36.015,44;72.626,28
25-12-2019;47.982,88;42.788,70;89.448,01;36.015,44;72.626,28
26-12-2019;47.817,42;42.677,18;89.236,97;35.945,00;72.546,05
27-12-2019;47.631,37;42.563,36;89.120,40;35.959,23;72.626,22
28-12-2019;47.631,37;42.563,36;89.120,40;35.959,23;72.626,22
29-12-2019;47.631,37;42.563,36;89.120,40;35.959,23;72.626,22
30-12-2019;47.683,22;42.628,12;89.369,17;36.066,01;72.812,16
31-12-2019;47.650,90;42.615,57;89.423,48;36.085,67;72.866,39
01-01-2020;47.650,90;42.615,57;89.423,48;36.085,67;72.866,39
02-01-2020;47.840,98;42.729,11;89.556,96;36.108,91;72.865,25
03-01-2020;48.617,92;43.276,56;90.355,22;36.333,45;73.099,41
04-01-2020;48.617,92;43.276,56;90.355,22;36.333,45;73.099,41
05-01-2020;48.617,92;43.276,56;90.355,22;36.333,45;73.099,41
06-01-2020;48.761,41;43.401,31;90.640,99;36.403,98;73.206,97
07-01-2020;49.241,43;43.719,36;91.149,92;36.520,32;73.293,86
08-01-2020;49.478,84;43.884,91;91.395,97;36.560,41;73.301,94
09-01-2020;49.159,00;43.671,98;91.013,21;36.465,58;73.222,77
10-01-2020;49.350,88;43.811,78;91.155,19;36.465,83;73.141,80
11-01-2020;49.350,88;43.811,78;91.155,19;36.465,83;73.141,80
12-01-2020;49.350,88;43.811,78;91.155,19;36.465,83;73.141,80
13-01-2020;49.753,14;44.076,57;91.410,11;36.408,48;72.914,19
14-01-2020;50.334,29;44.456,43;91.950,65;36.535,31;73.008,96
15-01-2020;50.026,78;44.266,99;91.689,12;36.499,33;73.046,03
16-01-2020;49.893,38;44.191,26;91.650,42;36.527,98;73.162,38
17-01-2020;50.101,00;44.346,85;91.942,31;36.628,26;73.293,97
18-01-2020;50.101,00;44.346,85;91.942,31;36.628,26;73.293,97
19-01-2020;50.101,00;44.346,85;91.942,31;36.628,26;73.293,97
20-01-2020;50.153,55;44.410,89;92.153,13;36.748,08;73.510,09
21-01-2020;50.047,31;44.344,05;92.160,37;36.813,90;73.669,10
22-01-2020;49.537,63;43.989,57;91.668,75;36.699,49;73.552,27
23-01-2020;49.720,39;44.083,02;91.699,29;36.668,28;73.432,47
24-01-2020;49.430,87;43.871,67;91.286,49;36.556,38;73.294,58
25-01-2020;49.430,87;43.871,67;91.286,49;36.556,38;73.294,58
26-01-2020;49.430,87;43.871,67;91.286,49;36.556,38;73.294,58
27-01-2020;49.584,00;43.968,99;91.389,67;36.521,61;73.228,43
28-01-2020;49.373,35;43.859,44;91.338,76;36.525,83;73.315,94
29-01-2020;49.562,99;43.993,09;91.491,03;36.597,24;73.418,60
30-01-2020;49.480,23;43.918,25;91.376,19;36.560,22;73.355,76
31-01-2020;49.595,30;43.976,05;91.390,07;36.531,36;73.285,84
01-02-2020;49.595,30;43.976,05;91.390,07;36.531,36;73.285,84
02-02-2020;49.595,30;43.976,05;91.390,07;36.531,36;73.285,84
03-02-2020;49.353,81;43.827,00;91.252,42;36.486,68;73.277,99
04-02-2020;48.840,62;43.485,62;90.757,03;36.413,16;73.256,57
05-02-2020;49.106,45;43.682,76;91.022,27;36.469,67;73.330,52
06-02-2020;49.223,37;43.762,98;91.099,17;36.484,14;73.322,20
07-02-2020;49.502,71;43.955,36;91.359,76;36.522,17;73.324,80
08-02-2020;49.502,71;43.955,36;91.359,76;36.522,17;73.324,80
09-02-2020;49.502,71;43.955,36;91.359,76;36.522,17;73.324,80
10-02-2020;49.620,12;44.042,29;91.559,82;36.582,11;73.442,88
11-02-2020;49.831,08;44.189,30;91.777,22;36.653,41;73.539,96
12-02-2020;50.036,41;44.303,43;91.816,08;36.607,18;73.383,55
13-02-2020;50.115,77;44.357,51;91.865,36;36.615,95;73.367,51
14-02-2020;50.313,43;44.466,18;91.927,26;36.574,35;73.249,91
15-02-2020;50.313,43;44.466,18;91.927,26;36.574,35;73.249,91
16-02-2020;50.313,43;44.466,18;91.927,26;36.574,35;73.249,91
17-02-2020;50.204,41;44.390,65;91.722,92;36.494,59;73.143,58
18-02-2020;50.166,28;44.373,96;91.672,71;36.483,07;73.126,54
19-02-2020;50.055,14;44.260,64;91.321,60;36.321,98;72.862,23
20-02-2020;50.192,84;44.311,19;91.166,66;36.175,73;72.557,41
21-02-2020;50.359,10;44.349,40;90.986,75;35.973,50;72.079,32
22-02-2020;50.359,10;44.349,40;90.986,75;35.973,50;72.079,32
23-02-2020;50.359,10;44.349,40;90.986,75;35.973,50;72.079,32
24-02-2020;50.385,04;44.305,43;90.725,41;35.801,53;71.726,90
25-02-2020;49.308,36;43.596,62;90.014,76;35.758,58;71.955,75
26-02-2020;48.804,83;43.303,40;89.751,51;35.746,58;72.082,92
27-02-2020;48.378,69;43.043,68;89.265,36;35.600,24;71.903,58
28-02-2020;47.585,30;42.502,42;88.370,82;35.293,81;71.492,44
29-02-2020;47.585,30;42.502,42;88.370,82;35.293,81;71.492,44
01-03-2020;47.585,30;42.502,42;88.370,82;35.293,81;71.492,44
02-03-2020;46.945,28;42.005,39;87.578,19;35.099,52;71.336,59
03-03-2020;47.626,94;42.443,14;88.099,30;35.227,03;71.521,10
04-03-2020;47.467,55;42.408,49;88.448,99;35.421,61;71.881,80
05-03-2020;48.078,37;42.909,60;89.497,47;35.897,13;72.684,66
06-03-2020;48.037,43;42.920,92;89.742,91;35.983,47;72.839,14
07-03-2020;48.037,43;42.920,92;89.742,91;35.983,47;72.839,14
08-03-2020;48.037,43;42.920,92;89.742,91;35.983,47;72.839,14
09-03-2020;47.316,63;42.493,73;89.252,01;35.963,57;73.138,71
10-03-2020;45.395,55;41.238,34;87.968,01;35.753,94;73.334,47
11-03-2020;45.729,93;41.385,88;87.800,65;35.692,84;73.221,43
12-03-2020;44.600,07;40.646,37;86.908,06;35.499,19;73.209,34
13-03-2020;41.975,61;38.753,23;83.617,89;34.397,73;71.747,68
14-03-2020;41.975,61;38.753,23;83.617,89;34.397,73;71.747,68
15-03-2020;41.975,61;38.753,23;83.617,89;34.397,73;71.747,68
16-03-2020;42.455,57;39.005,57;83.696,50;34.459,98;71.855,17
17-03-2020;39.584,60;37.190,94;81.785,99;34.269,48;72.268,32
18-03-2020;39.879,95;37.286,56;81.661,41;34.292,09;72.341,03
19-03-2020;38.185,15;35.936,33;79.094,42;33.277,40;70.801,08
20-03-2020;37.868,88;35.614,26;78.004,89;32.768,17;70.136,48
21-03-2020;37.868,88;35.614,26;78.004,89;32.768,17;70.136,48
22-03-2020;37.868,88;35.614,26;78.004,89;32.768,17;70.136,48
23-03-2020;37.829,44;35.526,34;77.787,12;32.549,12;69.629,39
24-03-2020;36.971,76;34.839,78;76.411,63;31.993,25;68.843,33
25-03-2020;38.053,52;35.460,34;76.984,81;32.068,66;68.794,24
26-03-2020;38.993,62;36.169,74;78.351,63;32.492,56;69.245,81
27-03-2020;40.025,52;36.984,50;79.636,81;32.867,68;69.697,50
28-03-2020;40.025,52;36.984,50;79.636,81;32.867,68;69.697,50
29-03-2020;40.025,52;36.984,50;79.636,81;32.867,68;69.697,50
30-03-2020;39.402,62;36.617,63;79.212,87;32.786,99;69.672,66
31-03-2020;40.014,21;36.985,40;79.649,84;32.873,21;69.745,81
01-04-2020;40.453,24;37.351,68;80.241,77;33.007,71;69.914,83
02-04-2020;39.989,37;37.068,92;80.273,30;33.187,19;70.381,94
03-04-2020;40.352,06;37.356,70;80.612,05;33.271,75;70.473,21
04-04-2020;40.352,06;37.356,70;80.612,05;33.271,75;70.473,21
05-04-2020;40.352,06;37.356,70;80.612,05;33.271,75;70.473,21
06-04-2020;40.339,29;37.269,25;80.358,45;33.085,29;70.175,67
07-04-2020;41.152,97;37.846,71;81.070,79;33.280,71;70.341,51
08-04-2020;41.366,28;38.074,19;81.496,94;33.382,61;70.377,29
09-04-2020;42.089,62;38.558,90;82.313,04;33.653,89;70.744,80
10-04-2020;42.089,62;38.558,90;82.313,04;33.653,89;70.744,80
11-04-2020;42.089,62;38.558,90;82.313,04;33.653,89;70.744,80
12-04-2020;42.089,62;38.558,90;82.313,04;33.653,89;70.744,80
13-04-2020;42.137,82;38.741,60;82.883,01;33.965,96;71.298,40
14-04-2020;42.391,82;38.945,21;83.381,30;34.131,13;71.427,70
15-04-2020;43.139,16;39.487,14;84.164,97;34.314,56;71.531,08
16-04-2020;43.069,89;39.441,92;84.248,07;34.382,67;71.639,58
17-04-2020;42.893,90;39.313,29;84.062,99;34.354,77;71.625,58
18-04-2020;42.893,90;39.313,29;84.062,99;34.354,77;71.625,58
19-04-2020;42.893,90;39.313,29;84.062,99;34.354,77;71.625,58
20-04-2020;43.416,06;39.705,69;84.675,98;34.538,81;71.859,62
21-04-2020;43.224,67;39.616,06;84.596,73;34.550,72;71.921,24
22-04-2020;42.740,36;39.224,49;84.181,79;34.475,40;71.927,09
23-04-2020;42.915,87;39.366,60;84.366,59;34.556,77;72.050,64
24-04-2020;43.027,35;39.487,58;84.698,27;34.677,79;72.288,20
25-04-2020;43.027,35;39.487,58;84.698,27;34.677,79;72.288,20
26-04-2020;43.027,35;39.487,58;84.698,27;34.677,79;72.288,20
27-04-2020;42.849,24;39.363,59;84.583,03;34.692,10;72.482,04
28-04-2020;43.362,82;39.749,80;85.292,17;34.916,11;72.780,10
29-04-2020;43.513,73;39.892,39;85.570,79;35.023,14;72.899,76
30-04-2020;43.632,19;40.041,34;85.733,86;35.106,12;73.026,85
01-05-2020;43.632,19;40.041,34;85.733,86;35.106,12;73.026,85
02-05-2020;43.632,19;40.041,34;85.733,86;35.106,12;73.026,85
03-05-2020;43.632,19;40.041,34;85.733,86;35.106,12;73.026,85
04-05-2020;43.067,29;39.769,03;85.649,17;35.158,01;73.317,02
05-05-2020;42.624,24;39.410,69;85.161,65;35.102,04;73.348,89
06-05-2020;42.744,94;39.547,60;85.435,24;35.229,69;73.602,37
07-05-2020;42.969,37;39.735,85;85.756,07;35.322,40;73.705,36
08-05-2020;43.107,71;39.845,01;85.948,58;35.390,43;73.857,45
09-05-2020;43.107,71;39.845,01;85.948,58;35.390,43;73.857,45
10-05-2020;43.107,71;39.845,01;85.948,58;35.390,43;73.857,45
11-05-2020;43.052,46;39.811,15;86.003,91;35.491,35;74.039,74
12-05-2020;42.836,71;39.694,99;86.097,65;35.643,98;74.374,41
13-05-2020;42.413,40;39.521,23;86.150,10;35.776,94;74.703,02
14-05-2020;41.799,68;39.139,65;85.710,10;35.734,28;74.754,75
15-05-2020;41.741,57;39.110,43;85.594,85;35.733,80;74.815,72
16-05-2020;41.741,57;39.110,43;85.594,85;35.733,80;74.815,72
17-05-2020;41.741,57;39.110,43;85.594,85;35.733,80;74.815,72
18-05-2020;41.981,46;39.265,22;85.880,66;35.839,00;74.983,19
19-05-2020;42.664,52;39.842,17;86.861,19;36.183,62;75.482,81
20-05-2020;42.702,36;39.904,46;87.175,20;36.308,55;75.711,10
21-05-2020;42.702,36;39.904,46;87.175,20;36.308,55;75.711,10
22-05-2020;42.295,33;39.737,40;87.057,04;36.417,51;76.011,66
23-05-2020;42.295,33;39.737,40;87.057,04;36.417,51;76.011,66
24-05-2020;42.295,33;39.737,40;87.057,04;36.417,51;76.011,66
25-05-2020;42.184,85;39.690,47;87.495,05;36.737,26;76.625,37
26-05-2020;42.354,93;39.816,96;87.798,38;36.852,69;76.787,65
27-05-2020;42.769,26;40.078,74;87.869,68;36.755,62;76.424,43
28-05-2020;43.481,50;40.443,63;87.697,64;36.384,60;75.485,38
29-05-2020;43.305,50;40.392,60;88.163,08;36.677,50;76.122,00
30-05-2020;43.305,50;40.392,60;88.163,08;36.677,50;76.122,00
31-05-2020;43.305,50;40.392,60;88.163,08;36.677,50;76.122,00
01-06-2020;43.057,29;40.247,80;88.113,66;36.747,74;76.302,88
02-06-2020;43.095,05;40.277,32;88.170,59;36.775,26;76.357,81
03-06-2020;43.248,16;40.401,14;88.234,84;36.725,02;76.148,51
04-06-2020;43.360,91;40.468,52;88.000,96;36.534,89;75.711,93
05-06-2020;43.667,43;40.606,11;87.911,83;36.340,97;75.210,40
06-06-2020;43.667,43;40.606,11;87.911,83;36.340,97;75.210,40
07-06-2020;43.667,43;40.606,11;87.911,83;36.340,97;75.210,40
08-06-2020;44.017,15;40.814,36;87.793,34;36.144,34;74.706,00
09-06-2020;44.618,93;41.156,00;87.924,54;36.033,33;74.271,32
10-06-2020;44.609,67;41.147,17;88.060,32;36.094,80;74.395,66
11-06-2020;44.255,73;40.981,78;88.350,74;36.380,40;75.003,65
12-06-2020;43.766,17;40.640,37;88.082,20;36.320,94;75.005,31
13-06-2020;43.766,17;40.640,37;88.082,20;36.320,94;75.005,31
14-06-2020;43.766,17;40.640,37;88.082,20;36.320,94;75.005,31
